"name","run.no.in.std.order","run.no","run.no.std.rp","versions","threads","sampling","use","tempo"
"1449","93",1449,"93.13","lu.B","1","150","sem",""
"1450","7",1450,"7.13","ft.B","16","50","com",""
"1451","78",1451,"78.13","lu.B","1","100","sem",""
"1452","100",1452,"100.13","ft.B","24","150","sem",""
"1453","70",1453,"70.13","ft.B","24","50","sem",""
"1454","25",1454,"25.13","ft.B","24","100","com",""
"1455","101",1455,"101.13","cg.B","24","150","sem",""
"1456","26",1456,"26.13","cg.B","24","100","com",""
"1457","71",1457,"71.13","cg.B","24","50","sem",""
"1458","74",1458,"74.13","cg.B","32","50","sem",""
"1459","27",1459,"27.13","lu.B","24","100","com",""
"1460","65",1460,"65.13","cg.B","8","50","sem",""
"1461","76",1461,"76.13","ft.B","1","100","sem",""
"1462","24",1462,"24.13","lu.B","16","100","com",""
"1463","111",1463,"111.13","lu.B","8","200","sem",""
"1464","58",1464,"58.13","ft.B","32","200","com",""
"1465","52",1465,"52.13","ft.B","16","200","com",""
"1466","97",1466,"97.13","ft.B","16","150","sem",""
"1467","92",1467,"92.13","cg.B","1","150","sem",""
"1468","77",1468,"77.13","cg.B","1","100","sem",""
"1469","99",1469,"99.13","lu.B","16","150","sem",""
"1470","28",1470,"28.13","ft.B","32","100","com",""
"1471","89",1471,"89.13","cg.B","32","100","sem",""
"1472","107",1472,"107.13","cg.B","1","200","sem",""
"1473","86",1473,"86.13","cg.B","24","100","sem",""
"1474","69",1474,"69.13","lu.B","16","50","sem",""
"1475","106",1475,"106.13","ft.B","1","200","sem",""
"1476","18",1476,"18.13","lu.B","1","100","com",""
"1477","31",1477,"31.13","ft.B","1","150","com",""
"1478","103",1478,"103.13","ft.B","32","150","sem",""
"1479","10",1479,"10.13","ft.B","24","50","com",""
"1480","82",1480,"82.13","ft.B","16","100","sem",""
"1481","60",1481,"60.13","lu.B","32","200","com",""
"1482","118",1482,"118.13","ft.B","32","200","sem",""
"1483","119",1483,"119.13","cg.B","32","200","sem",""
"1484","20",1484,"20.13","cg.B","8","100","com",""
"1485","114",1485,"114.13","lu.B","16","200","sem",""
"1486","55",1486,"55.13","ft.B","24","200","com",""
"1487","34",1487,"34.13","ft.B","8","150","com",""
"1488","35",1488,"35.13","cg.B","8","150","com",""
"1489","110",1489,"110.13","cg.B","8","200","sem",""
"1490","108",1490,"108.13","lu.B","1","200","sem",""
"1491","46",1491,"46.13","ft.B","1","200","com",""
"1492","98",1492,"98.13","cg.B","16","150","sem",""
"1493","57",1493,"57.13","lu.B","24","200","com",""
"1494","62",1494,"62.13","cg.B","1","50","sem",""
"1495","72",1495,"72.13","lu.B","24","50","sem",""
"1496","32",1496,"32.13","cg.B","1","150","com",""
"1497","38",1497,"38.13","cg.B","16","150","com",""
"1498","16",1498,"16.13","ft.B","1","100","com",""
"1499","90",1499,"90.13","lu.B","32","100","sem",""
"1500","115",1500,"115.13","ft.B","24","200","sem",""
"1501","112",1501,"112.13","ft.B","16","200","sem",""
"1502","59",1502,"59.13","cg.B","32","200","com",""
"1503","4",1503,"4.13","ft.B","8","50","com",""
"1504","44",1504,"44.13","cg.B","32","150","com",""
"1505","88",1505,"88.13","ft.B","32","100","sem",""
"1506","109",1506,"109.13","ft.B","8","200","sem",""
"1507","9",1507,"9.13","lu.B","16","50","com",""
"1508","91",1508,"91.13","ft.B","1","150","sem",""
"1509","117",1509,"117.13","lu.B","24","200","sem",""
"1510","53",1510,"53.13","cg.B","16","200","com",""
"1511","37",1511,"37.13","ft.B","16","150","com",""
"1512","6",1512,"6.13","lu.B","8","50","com",""
"1513","12",1513,"12.13","lu.B","24","50","com",""
"1514","51",1514,"51.13","lu.B","8","200","com",""
"1515","33",1515,"33.13","lu.B","1","150","com",""
"1516","17",1516,"17.13","cg.B","1","100","com",""
"1517","42",1517,"42.13","lu.B","24","150","com",""
"1518","47",1518,"47.13","cg.B","1","200","com",""
"1519","48",1519,"48.13","lu.B","1","200","com",""
"1520","50",1520,"50.13","cg.B","8","200","com",""
"1521","68",1521,"68.13","cg.B","16","50","sem",""
"1522","11",1522,"11.13","cg.B","24","50","com",""
"1523","95",1523,"95.13","cg.B","8","150","sem",""
"1524","43",1524,"43.13","ft.B","32","150","com",""
"1525","102",1525,"102.13","lu.B","24","150","sem",""
"1526","85",1526,"85.13","ft.B","24","100","sem",""
"1527","36",1527,"36.13","lu.B","8","150","com",""
"1528","21",1528,"21.13","lu.B","8","100","com",""
"1529","105",1529,"105.13","lu.B","32","150","sem",""
"1530","56",1530,"56.13","cg.B","24","200","com",""
"1531","83",1531,"83.13","cg.B","16","100","sem",""
"1532","30",1532,"30.13","lu.B","32","100","com",""
"1533","80",1533,"80.13","cg.B","8","100","sem",""
"1534","8",1534,"8.13","cg.B","16","50","com",""
"1535","29",1535,"29.13","cg.B","32","100","com",""
"1536","39",1536,"39.13","lu.B","16","150","com",""
"1537","45",1537,"45.13","lu.B","32","150","com",""
"1538","113",1538,"113.13","cg.B","16","200","sem",""
"1539","75",1539,"75.13","lu.B","32","50","sem",""
"1540","73",1540,"73.13","ft.B","32","50","sem",""
"1541","66",1541,"66.13","lu.B","8","50","sem",""
"1542","13",1542,"13.13","ft.B","32","50","com",""
"1543","94",1543,"94.13","ft.B","8","150","sem",""
"1544","15",1544,"15.13","lu.B","32","50","com",""
"1545","23",1545,"23.13","cg.B","16","100","com",""
"1546","14",1546,"14.13","cg.B","32","50","com",""
"1547","41",1547,"41.13","cg.B","24","150","com",""
"1548","116",1548,"116.13","cg.B","24","200","sem",""
"1549","40",1549,"40.13","ft.B","24","150","com",""
"1550","22",1550,"22.13","ft.B","16","100","com",""
"1551","120",1551,"120.13","lu.B","32","200","sem",""
"1552","3",1552,"3.13","lu.B","1","50","com",""
"1553","79",1553,"79.13","ft.B","8","100","sem",""
"1554","61",1554,"61.13","ft.B","1","50","sem",""
"1555","1",1555,"1.13","ft.B","1","50","com",""
"1556","87",1556,"87.13","lu.B","24","100","sem",""
"1557","19",1557,"19.13","ft.B","8","100","com",""
"1558","67",1558,"67.13","ft.B","16","50","sem",""
"1559","54",1559,"54.13","lu.B","16","200","com",""
"1560","84",1560,"84.13","lu.B","16","100","sem",""
"1561","33",1561,"33.14","lu.B","1","150","com",""
"1562","114",1562,"114.14","lu.B","16","200","sem",""
"1563","112",1563,"112.14","ft.B","16","200","sem",""
"1564","84",1564,"84.14","lu.B","16","100","sem",""
"1565","32",1565,"32.14","cg.B","1","150","com",""
"1566","13",1566,"13.14","ft.B","32","50","com",""
"1567","29",1567,"29.14","cg.B","32","100","com",""
"1568","107",1568,"107.14","cg.B","1","200","sem",""
"1569","38",1569,"38.14","cg.B","16","150","com",""
"1570","95",1570,"95.14","cg.B","8","150","sem",""
"1571","99",1571,"99.14","lu.B","16","150","sem",""
"1572","73",1572,"73.14","ft.B","32","50","sem",""
"1573","3",1573,"3.14","lu.B","1","50","com",""
"1574","101",1574,"101.14","cg.B","24","150","sem",""
"1575","81",1575,"81.14","lu.B","8","100","sem",""
"1576","108",1576,"108.14","lu.B","1","200","sem",""
"1577","80",1577,"80.14","cg.B","8","100","sem",""
"1578","87",1578,"87.14","lu.B","24","100","sem",""
"1579","104",1579,"104.14","cg.B","32","150","sem",""
"1580","17",1580,"17.14","cg.B","1","100","com",""
"1581","93",1581,"93.14","lu.B","1","150","sem",""
"1582","72",1582,"72.14","lu.B","24","50","sem",""
"1583","16",1583,"16.14","ft.B","1","100","com",""
"1584","20",1584,"20.14","cg.B","8","100","com",""
"1585","35",1585,"35.14","cg.B","8","150","com",""
"1586","76",1586,"76.14","ft.B","1","100","sem",""
"1587","77",1587,"77.14","cg.B","1","100","sem",""
"1588","105",1588,"105.14","lu.B","32","150","sem",""
"1589","90",1589,"90.14","lu.B","32","100","sem",""
"1590","47",1590,"47.14","cg.B","1","200","com",""
"1591","82",1591,"82.14","ft.B","16","100","sem",""
"1592","58",1592,"58.14","ft.B","32","200","com",""
"1593","111",1593,"111.14","lu.B","8","200","sem",""
"1594","98",1594,"98.14","cg.B","16","150","sem",""
"1595","31",1595,"31.14","ft.B","1","150","com",""
"1596","19",1596,"19.14","ft.B","8","100","com",""
"1597","15",1597,"15.14","lu.B","32","50","com",""
"1598","113",1598,"113.14","cg.B","16","200","sem",""
"1599","6",1599,"6.14","lu.B","8","50","com",""
"1600","102",1600,"102.14","lu.B","24","150","sem",""
"1601","23",1601,"23.14","cg.B","16","100","com",""
"1602","28",1602,"28.14","ft.B","32","100","com",""
"1603","2",1603,"2.14","cg.B","1","50","com",""
"1604","43",1604,"43.14","ft.B","32","150","com",""
"1605","56",1605,"56.14","cg.B","24","200","com",""
"1606","71",1606,"71.14","cg.B","24","50","sem",""
"1607","55",1607,"55.14","ft.B","24","200","com",""
"1608","53",1608,"53.14","cg.B","16","200","com",""
"1609","1",1609,"1.14","ft.B","1","50","com",""
"1610","51",1610,"51.14","lu.B","8","200","com",""
"1611","63",1611,"63.14","lu.B","1","50","sem",""
"1612","25",1612,"25.14","ft.B","24","100","com",""
"1613","60",1613,"60.14","lu.B","32","200","com",""
"1614","49",1614,"49.14","ft.B","8","200","com",""
"1615","74",1615,"74.14","cg.B","32","50","sem",""
"1616","37",1616,"37.14","ft.B","16","150","com",""
"1617","41",1617,"41.14","cg.B","24","150","com",""
"1618","26",1618,"26.14","cg.B","24","100","com",""
"1619","70",1619,"70.14","ft.B","24","50","sem",""
"1620","14",1620,"14.14","cg.B","32","50","com",""
"1621","61",1621,"61.14","ft.B","1","50","sem",""
"1622","89",1622,"89.14","cg.B","32","100","sem",""
"1623","66",1623,"66.14","lu.B","8","50","sem",""
"1624","7",1624,"7.14","ft.B","16","50","com",""
"1625","115",1625,"115.14","ft.B","24","200","sem",""
"1626","97",1626,"97.14","ft.B","16","150","sem",""
"1627","78",1627,"78.14","lu.B","1","100","sem",""
"1628","118",1628,"118.14","ft.B","32","200","sem",""
"1629","8",1629,"8.14","cg.B","16","50","com",""
"1630","57",1630,"57.14","lu.B","24","200","com",""
"1631","69",1631,"69.14","lu.B","16","50","sem",""
"1632","86",1632,"86.14","cg.B","24","100","sem",""
"1633","30",1633,"30.14","lu.B","32","100","com",""
"1634","21",1634,"21.14","lu.B","8","100","com",""
"1635","42",1635,"42.14","lu.B","24","150","com",""
"1636","67",1636,"67.14","ft.B","16","50","sem",""
"1637","68",1637,"68.14","cg.B","16","50","sem",""
"1638","75",1638,"75.14","lu.B","32","50","sem",""
"1639","40",1639,"40.14","ft.B","24","150","com",""
"1640","83",1640,"83.14","cg.B","16","100","sem",""
"1641","100",1641,"100.14","ft.B","24","150","sem",""
"1642","10",1642,"10.14","ft.B","24","50","com",""
"1643","46",1643,"46.14","ft.B","1","200","com",""
"1644","44",1644,"44.14","cg.B","32","150","com",""
"1645","79",1645,"79.14","ft.B","8","100","sem",""
"1646","18",1646,"18.14","lu.B","1","100","com",""
"1647","116",1647,"116.14","cg.B","24","200","sem",""
"1648","34",1648,"34.14","ft.B","8","150","com",""
"1649","62",1649,"62.14","cg.B","1","50","sem",""
"1650","52",1650,"52.14","ft.B","16","200","com",""
"1651","4",1651,"4.14","ft.B","8","50","com",""
"1652","39",1652,"39.14","lu.B","16","150","com",""
"1653","54",1653,"54.14","lu.B","16","200","com",""
"1654","64",1654,"64.14","ft.B","8","50","sem",""
"1655","9",1655,"9.14","lu.B","16","50","com",""
"1656","88",1656,"88.14","ft.B","32","100","sem",""
"1657","117",1657,"117.14","lu.B","24","200","sem",""
"1658","106",1658,"106.14","ft.B","1","200","sem",""
"1659","11",1659,"11.14","cg.B","24","50","com",""
"1660","91",1660,"91.14","ft.B","1","150","sem",""
"1661","50",1661,"50.14","cg.B","8","200","com",""
"1662","120",1662,"120.14","lu.B","32","200","sem",""
"1663","59",1663,"59.14","cg.B","32","200","com",""
"1664","110",1664,"110.14","cg.B","8","200","sem",""
"1665","94",1665,"94.14","ft.B","8","150","sem",""
"1666","24",1666,"24.14","lu.B","16","100","com",""
"1667","5",1667,"5.14","cg.B","8","50","com",""
"1668","96",1668,"96.14","lu.B","8","150","sem",""
"1669","36",1669,"36.14","lu.B","8","150","com",""
"1670","85",1670,"85.14","ft.B","24","100","sem",""
"1671","92",1671,"92.14","cg.B","1","150","sem",""
"1672","119",1672,"119.14","cg.B","32","200","sem",""
"1673","27",1673,"27.14","lu.B","24","100","com",""
"1674","22",1674,"22.14","ft.B","16","100","com",""
"1675","12",1675,"12.14","lu.B","24","50","com",""
"1676","103",1676,"103.14","ft.B","32","150","sem",""
"1677","45",1677,"45.14","lu.B","32","150","com",""
"1678","65",1678,"65.14","cg.B","8","50","sem",""
"1679","48",1679,"48.14","lu.B","1","200","com",""
"1680","109",1680,"109.14","ft.B","8","200","sem",""
"1681","55",1681,"55.15","ft.B","24","200","com",""
"1682","63",1682,"63.15","lu.B","1","50","sem",""
"1683","85",1683,"85.15","ft.B","24","100","sem",""
"1684","66",1684,"66.15","lu.B","8","50","sem",""
"1685","96",1685,"96.15","lu.B","8","150","sem",""
"1686","117",1686,"117.15","lu.B","24","200","sem",""
"1687","42",1687,"42.15","lu.B","24","150","com",""
"1688","38",1688,"38.15","cg.B","16","150","com",""
"1689","48",1689,"48.15","lu.B","1","200","com",""
"1690","10",1690,"10.15","ft.B","24","50","com",""
"1691","86",1691,"86.15","cg.B","24","100","sem",""
"1692","36",1692,"36.15","lu.B","8","150","com",""
"1693","37",1693,"37.15","ft.B","16","150","com",""
"1694","5",1694,"5.15","cg.B","8","50","com",""
"1695","87",1695,"87.15","lu.B","24","100","sem",""
"1696","78",1696,"78.15","lu.B","1","100","sem",""
"1697","109",1697,"109.15","ft.B","8","200","sem",""
"1698","69",1698,"69.15","lu.B","16","50","sem",""
"1699","65",1699,"65.15","cg.B","8","50","sem",""
"1700","13",1700,"13.15","ft.B","32","50","com",""
"1701","113",1701,"113.15","cg.B","16","200","sem",""
"1702","72",1702,"72.15","lu.B","24","50","sem",""
"1703","6",1703,"6.15","lu.B","8","50","com",""
"1704","61",1704,"61.15","ft.B","1","50","sem",""
"1705","57",1705,"57.15","lu.B","24","200","com",""
"1706","81",1706,"81.15","lu.B","8","100","sem",""
"1707","16",1707,"16.15","ft.B","1","100","com",""
"1708","74",1708,"74.15","cg.B","32","50","sem",""
"1709","23",1709,"23.15","cg.B","16","100","com",""
"1710","79",1710,"79.15","ft.B","8","100","sem",""
"1711","22",1711,"22.15","ft.B","16","100","com",""
"1712","27",1712,"27.15","lu.B","24","100","com",""
"1713","18",1713,"18.15","lu.B","1","100","com",""
"1714","99",1714,"99.15","lu.B","16","150","sem",""
"1715","15",1715,"15.15","lu.B","32","50","com",""
"1716","4",1716,"4.15","ft.B","8","50","com",""
"1717","9",1717,"9.15","lu.B","16","50","com",""
"1718","45",1718,"45.15","lu.B","32","150","com",""
"1719","56",1719,"56.15","cg.B","24","200","com",""
"1720","32",1720,"32.15","cg.B","1","150","com",""
"1721","108",1721,"108.15","lu.B","1","200","sem",""
"1722","93",1722,"93.15","lu.B","1","150","sem",""
"1723","98",1723,"98.15","cg.B","16","150","sem",""
"1724","111",1724,"111.15","lu.B","8","200","sem",""
"1725","43",1725,"43.15","ft.B","32","150","com",""
"1726","24",1726,"24.15","lu.B","16","100","com",""
"1727","25",1727,"25.15","ft.B","24","100","com",""
"1728","17",1728,"17.15","cg.B","1","100","com",""
"1729","1",1729,"1.15","ft.B","1","50","com",""
"1730","44",1730,"44.15","cg.B","32","150","com",""
"1731","90",1731,"90.15","lu.B","32","100","sem",""
"1732","7",1732,"7.15","ft.B","16","50","com",""
"1733","100",1733,"100.15","ft.B","24","150","sem",""
"1734","91",1734,"91.15","ft.B","1","150","sem",""
"1735","82",1735,"82.15","ft.B","16","100","sem",""
"1736","71",1736,"71.15","cg.B","24","50","sem",""
"1737","34",1737,"34.15","ft.B","8","150","com",""
"1738","101",1738,"101.15","cg.B","24","150","sem",""
"1739","60",1739,"60.15","lu.B","32","200","com",""
"1740","26",1740,"26.15","cg.B","24","100","com",""
"1741","53",1741,"53.15","cg.B","16","200","com",""
"1742","103",1742,"103.15","ft.B","32","150","sem",""
"1743","64",1743,"64.15","ft.B","8","50","sem",""
"1744","84",1744,"84.15","lu.B","16","100","sem",""
"1745","12",1745,"12.15","lu.B","24","50","com",""
"1746","104",1746,"104.15","cg.B","32","150","sem",""
"1747","58",1747,"58.15","ft.B","32","200","com",""
"1748","59",1748,"59.15","cg.B","32","200","com",""
"1749","106",1749,"106.15","ft.B","1","200","sem",""
"1750","77",1750,"77.15","cg.B","1","100","sem",""
"1751","68",1751,"68.15","cg.B","16","50","sem",""
"1752","50",1752,"50.15","cg.B","8","200","com",""
"1753","120",1753,"120.15","lu.B","32","200","sem",""
"1754","116",1754,"116.15","cg.B","24","200","sem",""
"1755","39",1755,"39.15","lu.B","16","150","com",""
"1756","105",1756,"105.15","lu.B","32","150","sem",""
"1757","51",1757,"51.15","lu.B","8","200","com",""
"1758","114",1758,"114.15","lu.B","16","200","sem",""
"1759","89",1759,"89.15","cg.B","32","100","sem",""
"1760","92",1760,"92.15","cg.B","1","150","sem",""
"1761","97",1761,"97.15","ft.B","16","150","sem",""
"1762","67",1762,"67.15","ft.B","16","50","sem",""
"1763","115",1763,"115.15","ft.B","24","200","sem",""
"1764","20",1764,"20.15","cg.B","8","100","com",""
"1765","102",1765,"102.15","lu.B","24","150","sem",""
"1766","80",1766,"80.15","cg.B","8","100","sem",""
"1767","95",1767,"95.15","cg.B","8","150","sem",""
"1768","83",1768,"83.15","cg.B","16","100","sem",""
"1769","21",1769,"21.15","lu.B","8","100","com",""
"1770","112",1770,"112.15","ft.B","16","200","sem",""
"1771","33",1771,"33.15","lu.B","1","150","com",""
"1772","35",1772,"35.15","cg.B","8","150","com",""
"1773","28",1773,"28.15","ft.B","32","100","com",""
"1774","110",1774,"110.15","cg.B","8","200","sem",""
"1775","41",1775,"41.15","cg.B","24","150","com",""
"1776","119",1776,"119.15","cg.B","32","200","sem",""
"1777","14",1777,"14.15","cg.B","32","50","com",""
"1778","11",1778,"11.15","cg.B","24","50","com",""
"1779","31",1779,"31.15","ft.B","1","150","com",""
"1780","118",1780,"118.15","ft.B","32","200","sem",""
"1781","107",1781,"107.15","cg.B","1","200","sem",""
"1782","2",1782,"2.15","cg.B","1","50","com",""
"1783","19",1783,"19.15","ft.B","8","100","com",""
"1784","49",1784,"49.15","ft.B","8","200","com",""
"1785","52",1785,"52.15","ft.B","16","200","com",""
"1786","29",1786,"29.15","cg.B","32","100","com",""
"1787","75",1787,"75.15","lu.B","32","50","sem",""
"1788","8",1788,"8.15","cg.B","16","50","com",""
"1789","94",1789,"94.15","ft.B","8","150","sem",""
"1790","3",1790,"3.15","lu.B","1","50","com",""
"1791","76",1791,"76.15","ft.B","1","100","sem",""
"1792","70",1792,"70.15","ft.B","24","50","sem",""
"1793","54",1793,"54.15","lu.B","16","200","com",""
"1794","73",1794,"73.15","ft.B","32","50","sem",""
"1795","46",1795,"46.15","ft.B","1","200","com",""
"1796","30",1796,"30.15","lu.B","32","100","com",""
"1797","62",1797,"62.15","cg.B","1","50","sem",""
"1798","88",1798,"88.15","ft.B","32","100","sem",""
"1799","40",1799,"40.15","ft.B","24","150","com",""
"1800","47",1800,"47.15","cg.B","1","200","com",""
"1801","102",1801,"102.16","lu.B","24","150","sem",""
"1802","48",1802,"48.16","lu.B","1","200","com",""
"1803","19",1803,"19.16","ft.B","8","100","com",""
"1804","120",1804,"120.16","lu.B","32","200","sem",""
"1805","98",1805,"98.16","cg.B","16","150","sem",""
"1806","74",1806,"74.16","cg.B","32","50","sem",""
"1807","55",1807,"55.16","ft.B","24","200","com",""
"1808","78",1808,"78.16","lu.B","1","100","sem",""
"1809","79",1809,"79.16","ft.B","8","100","sem",""
"1810","61",1810,"61.16","ft.B","1","50","sem",""
"1811","44",1811,"44.16","cg.B","32","150","com",""
"1812","22",1812,"22.16","ft.B","16","100","com",""
"1813","13",1813,"13.16","ft.B","32","50","com",""
"1814","27",1814,"27.16","lu.B","24","100","com",""
"1815","91",1815,"91.16","ft.B","1","150","sem",""
"1816","6",1816,"6.16","lu.B","8","50","com",""
