region,file,codeline,thread,metric,value
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,40010
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,10133
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,174261
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,36255
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,653
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,50436
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,14340
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,1380
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,57719
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,16573
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,1101
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,61067
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,17321
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,1456
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,110474
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,25689
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,1353
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,55933
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,15030
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,1443
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,143658
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,31166
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,1081
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,173232
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,36280
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,1227
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,64380
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,16668
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,1174
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,57350
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,15142
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,1145
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,61189
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,17332
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,1462
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,57784
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,16582
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,1101
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,110537
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,25698
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,1354
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,56061
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,15040
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,1454
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,144824
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,31358
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,1110
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,141745
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,31423
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,394
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,175004
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,36353
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,860
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,64836
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,16740
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,1319
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,173477
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,36330
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,1293
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,57664
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,15192
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,1245
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,144060
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,31234
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,1202
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,175155
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,36364
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,866
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,142280
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,31465
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,435
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,145377
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,31397
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,1119
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,173655
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,36340
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,1301
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,64900
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,16748
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,1321
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,142355
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,31473
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,435
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,57783
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,15201
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,1257
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,144151
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,31244
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,1208
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,145456
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,31405
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,1120
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,164857
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,37061
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,893
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,170469
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,36694
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,704
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,142972
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,30541
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,907
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,165387
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,37099
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,902
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,170701
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,36733
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,717
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,165455
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,37107
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,902
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,170720
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,36741
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,717
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,143511
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,30575
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,924
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,143603
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,30583
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,924
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,73396
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,19907
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,1288
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,139291
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,30955
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,689
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,65772
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,19700
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,1258
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,74158
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,19981
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,1539
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,74277
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,19990
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,1555
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,139610
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,30999
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,731
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,66542
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,19775
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,1506
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,139656
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,31007
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,733
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,66646
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,19784
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,1523
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,143175
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,29238
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,1119
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,143966
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,29315
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,1380
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,144074
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,29326
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,1397
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,119767
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,26374
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,922
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,131617
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,30186
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,1014
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,120154
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,26425
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,1001
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,120240
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,26434
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,1002
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,132061
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,30236
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,1086
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,132196
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,30245
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,1093
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,141813
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,31378
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,844
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,142296
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,31442
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,927
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,142463
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,31458
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,929
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,161713
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,35506
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,567
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,162149
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,35575
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,656
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,162338
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,35585
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,664
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,149337
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,33614
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,919
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,150143
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,33699
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,1185
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,150255
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,33708
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,1202
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,81379
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,19713
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,717
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,81816
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,19771
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,804
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,81880
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,19780
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,809
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,128244
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,28217
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,1020
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,128637
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,28273
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,1115
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,128694
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,28284
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,1118
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,132911
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,31123
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,1108
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,133274
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,31158
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,1165
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,133323
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,31166
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,1166
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,144962
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,31198
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,749
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,145330
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,31230
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,797
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,145376
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,31238
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,799
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,139311
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,30128
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,1126
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,139748
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,30171
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,1187
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,139814
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,30179
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,1190
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,164877
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,33474
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,687
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,165979
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,35343
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,913
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,165327
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,33542
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,800
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,166198
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,35377
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,931
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,165403
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,33552
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,807
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,166301
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,35385
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,936
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,120280
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,29691
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,1219
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,120761
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,29752
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,1336
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,120971
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,29762
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,1341
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,139871
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,31861
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,556
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,140284
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,31916
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,659
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,140347
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,31925
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,664
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,136914
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,29495
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,1104
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,137267
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,29526
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,1127
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,137323
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,29532
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,1129
omp_implicit_barrier_,ft.f,200,8,PAPI_L2_TCA,208574
omp_implicit_barrier_,ft.f,200,9,PAPI_L2_DCM,40551
omp_implicit_barrier_,ft.f,200,10,PAPI_L2_ICM,10963
omp_parallel_,ft.f,431,8,PAPI_L2_TCA,144935
omp_parallel_,ft.f,431,9,PAPI_L2_DCM,30737
omp_parallel_,ft.f,431,10,PAPI_L2_ICM,1288
omp_parallel_,ft.f,431,8,PAPI_L2_TCA,167016
omp_parallel_,ft.f,431,9,PAPI_L2_DCM,35460
omp_parallel_,ft.f,431,10,PAPI_L2_ICM,1103
omp_parallel_,ft.f,431,8,PAPI_L2_TCA,165999
omp_parallel_,ft.f,431,9,PAPI_L2_DCM,33628
omp_parallel_,ft.f,431,10,PAPI_L2_ICM,952
omp_parallel_,ft.f,431,8,PAPI_L2_TCA,58739
omp_parallel_,ft.f,431,9,PAPI_L2_DCM,15353
omp_parallel_,ft.f,431,10,PAPI_L2_ICM,1529
omp_parallel_,ft.f,431,8,PAPI_L2_TCA,82403
omp_parallel_,ft.f,431,9,PAPI_L2_DCM,19855
omp_parallel_,ft.f,431,10,PAPI_L2_ICM,934
omp_parallel_,ft.f,431,8,PAPI_L2_TCA,140562
omp_parallel_,ft.f,431,9,PAPI_L2_DCM,31161
omp_parallel_,ft.f,431,10,PAPI_L2_ICM,933
omp_parallel_,ft.f,431,8,PAPI_L2_TCA,140935
omp_parallel_,ft.f,431,9,PAPI_L2_DCM,32008
omp_parallel_,ft.f,431,10,PAPI_L2_ICM,805
omp_parallel_,ft.f,431,8,PAPI_L2_TCA,59430
omp_parallel_,ft.f,431,9,PAPI_L2_DCM,16172
omp_parallel_,ft.f,431,10,PAPI_L2_ICM,1955
omp_parallel_,ft.f,431,8,PAPI_L2_TCA,140583
omp_parallel_,ft.f,431,9,PAPI_L2_DCM,30244
omp_parallel_,ft.f,431,10,PAPI_L2_ICM,1370
omp_parallel_,ft.f,431,8,PAPI_L2_TCA,146428
omp_parallel_,ft.f,431,9,PAPI_L2_DCM,31337
omp_parallel_,ft.f,431,10,PAPI_L2_ICM,1073
omp_parallel_,ft.f,431,8,PAPI_L2_TCA,56751
omp_parallel_,ft.f,431,9,PAPI_L2_DCM,15148
omp_parallel_,ft.f,431,10,PAPI_L2_ICM,1627
omp_parallel_,ft.f,431,8,PAPI_L2_TCA,134033
omp_parallel_,ft.f,431,9,PAPI_L2_DCM,31241
omp_parallel_,ft.f,431,10,PAPI_L2_ICM,1335
omp_parallel_,ft.f,431,8,PAPI_L2_TCA,176463
omp_parallel_,ft.f,431,9,PAPI_L2_DCM,36517
omp_parallel_,ft.f,431,10,PAPI_L2_ICM,1232
omp_parallel_,ft.f,431,8,PAPI_L2_TCA,145624
omp_parallel_,ft.f,431,9,PAPI_L2_DCM,29497
omp_parallel_,ft.f,431,10,PAPI_L2_ICM,1809
omp_parallel_,ft.f,431,8,PAPI_L2_TCA,68010
omp_parallel_,ft.f,431,9,PAPI_L2_DCM,20024
omp_parallel_,ft.f,431,10,PAPI_L2_ICM,1963
omp_parallel_,ft.f,431,8,PAPI_L2_TCA,130337
omp_parallel_,ft.f,431,9,PAPI_L2_DCM,28527
omp_parallel_,ft.f,431,10,PAPI_L2_ICM,1757
omp_parallel_,ft.f,431,8,PAPI_L2_TCA,146301
omp_parallel_,ft.f,431,9,PAPI_L2_DCM,31538
omp_parallel_,ft.f,431,10,PAPI_L2_ICM,1296
omp_parallel_,ft.f,431,8,PAPI_L2_TCA,140990
omp_parallel_,ft.f,431,9,PAPI_L2_DCM,30272
omp_parallel_,ft.f,431,10,PAPI_L2_ICM,1445
omp_do_,ft.f,431,8,PAPI_L2_TCA,59594
omp_do_,ft.f,431,9,PAPI_L2_DCM,16194
omp_do_,ft.f,431,10,PAPI_L2_ICM,1980
omp_do_,ft.f,431,8,PAPI_L2_TCA,167343
omp_do_,ft.f,431,9,PAPI_L2_DCM,35478
omp_do_,ft.f,431,10,PAPI_L2_ICM,1162
omp_do_,ft.f,431,8,PAPI_L2_TCA,166200
omp_do_,ft.f,431,9,PAPI_L2_DCM,33653
omp_do_,ft.f,431,10,PAPI_L2_ICM,995
omp_do_,ft.f,431,8,PAPI_L2_TCA,134433
omp_do_,ft.f,431,9,PAPI_L2_DCM,31264
omp_do_,ft.f,431,10,PAPI_L2_ICM,1418
omp_do_,ft.f,431,8,PAPI_L2_TCA,56954
omp_do_,ft.f,431,9,PAPI_L2_DCM,15171
omp_do_,ft.f,431,10,PAPI_L2_ICM,1653
omp_do_,ft.f,431,8,PAPI_L2_TCA,146966
omp_do_,ft.f,431,9,PAPI_L2_DCM,31373
omp_do_,ft.f,431,10,PAPI_L2_ICM,1217
omp_do_,ft.f,431,8,PAPI_L2_TCA,140775
omp_do_,ft.f,431,9,PAPI_L2_DCM,31196
omp_do_,ft.f,431,10,PAPI_L2_ICM,966
omp_do_,ft.f,431,8,PAPI_L2_TCA,141209
omp_do_,ft.f,431,9,PAPI_L2_DCM,32027
omp_do_,ft.f,431,10,PAPI_L2_ICM,873
omp_do_,ft.f,431,8,PAPI_L2_TCA,145501
omp_do_,ft.f,431,9,PAPI_L2_DCM,30779
omp_do_,ft.f,431,10,PAPI_L2_ICM,1445
omp_do_,ft.f,431,8,PAPI_L2_TCA,59071
omp_do_,ft.f,431,9,PAPI_L2_DCM,15396
omp_do_,ft.f,431,10,PAPI_L2_ICM,1597
omp_do_,ft.f,431,8,PAPI_L2_TCA,82720
omp_do_,ft.f,431,9,PAPI_L2_DCM,19870
omp_do_,ft.f,431,10,PAPI_L2_ICM,1009
omp_do_,ft.f,431,8,PAPI_L2_TCA,209292
omp_do_,ft.f,431,9,PAPI_L2_DCM,40619
omp_do_,ft.f,431,10,PAPI_L2_ICM,11174
omp_do_,ft.f,431,8,PAPI_L2_TCA,177065
omp_do_,ft.f,431,9,PAPI_L2_DCM,36564
omp_do_,ft.f,431,10,PAPI_L2_ICM,1360
omp_do_,ft.f,431,8,PAPI_L2_TCA,146129
omp_do_,ft.f,431,9,PAPI_L2_DCM,29519
omp_do_,ft.f,431,10,PAPI_L2_ICM,1934
omp_do_,ft.f,431,8,PAPI_L2_TCA,131134
omp_do_,ft.f,431,9,PAPI_L2_DCM,28589
omp_do_,ft.f,431,10,PAPI_L2_ICM,2004
omp_do_,ft.f,431,8,PAPI_L2_TCA,68579
omp_do_,ft.f,431,9,PAPI_L2_DCM,20077
omp_do_,ft.f,431,10,PAPI_L2_ICM,2102
omp_do_,ft.f,431,8,PAPI_L2_TCA,146506
omp_do_,ft.f,431,9,PAPI_L2_DCM,31574
omp_do_,ft.f,431,10,PAPI_L2_ICM,1341
omp_do_,ft.f,431,8,PAPI_L2_TCA,121332
omp_do_,ft.f,431,9,PAPI_L2_DCM,26557
omp_do_,ft.f,431,10,PAPI_L2_ICM,1088
omp_parallel_,ft.f,431,8,PAPI_L2_TCA,121880
omp_parallel_,ft.f,431,9,PAPI_L2_DCM,26590
omp_parallel_,ft.f,431,10,PAPI_L2_ICM,1140
omp_do_,ft.f,431,8,PAPI_L2_TCA,79844
