State, zero, S, 3838.606549, 3838.613480, 0.006931, 0.000000, !$omp parallel @ft.f:862, 111062162, 35659801, 31085, 1620278, 52017, 111062179, 35659802, 31085, 1620278, 52017
State, zero, S, 3838.876594, 3838.888183, 0.011589, 0.000000, !$omp parallel @ft.f:222, 111065077, 35660466, 32002, 1620990, 52031, 111065224, 35660504, 32044, 1620990, 52031
State, zero, S, 3838.888183, 3979.821572, 140.933389, 1.000000, !$omp do @ft.f:222, 111065224, 35660504, 32044, 1620990, 52031, 111975362, 36252069, 32199, 1676082, 56002
State, zero, S, 3979.821572, 4012.737339, 32.915767, 2.000000, !$omp implicit barrier @ft.f:231, 111975362, 36252069, 32199, 1676082, 56002, 111975795, 36252239, 32396, 1680244, 56008
State, zero, S, 4012.737339, 4012.820797, 0.083458, 1.000000, !$omp do @ft.f:222, 111975795, 36252239, 32396, 1680244, 56008, 111976045, 36252298, 32487, 1680244, 56008
State, zero, S, 4012.820797, 4012.828860, 0.008063, 0.000000, !$omp parallel @ft.f:222, 111976045, 36252298, 32487, 1680244, 56008, 111976098, 36252306, 32488, 1680244, 56008
State, zero, S, 4012.921142, 4012.931685, 0.010543, 0.000000, !$omp parallel @ft.f:631, 111977173, 36252563, 32838, 1680244, 56008, 111977378, 36252585, 32870, 1680244, 56008
State, zero, S, 4012.931685, 4210.305463, 197.373778, 1.000000, !$omp do @ft.f:631, 111977378, 36252585, 32870, 1680244, 56008, 119623665, 38593040, 33566, 1763686, 56008
State, zero, S, 4210.305463, 4210.388174, 0.082711, 2.000000, !$omp implicit barrier @ft.f:649, 119623665, 38593040, 33566, 1763686, 56008, 119624057, 38593148, 33748, 1763686, 56008
State, zero, S, 4210.388174, 4210.397352, 0.009178, 1.000000, !$omp do @ft.f:631, 119624057, 38593148, 33748, 1763686, 56008, 119624196, 38593163, 33793, 1763686, 56008
State, zero, S, 4210.397352, 4210.403323, 0.005971, 0.000000, !$omp parallel @ft.f:631, 119624196, 38593163, 33793, 1763686, 56008, 119624275, 38593173, 33808, 1763686, 56008
State, zero, S, 4223.946007, 4223.972819, 0.026812, 0.000000, !$omp parallel @ft.f:586, 119625525, 38593512, 34284, 1769960, 56062, 119625739, 38593566, 34339, 1769960, 56062
State, zero, S, 4223.972819, 4413.727908, 189.755089, 1.000000, !$omp do @ft.f:586, 119625739, 38593566, 34339, 1769960, 56062, 127268955, 41086980, 35215, 1849584, 56062
State, zero, S, 4413.727908, 4423.082086, 9.354178, 2.000000, !$omp implicit barrier @ft.f:604, 127268955, 41086980, 35215, 1849584, 56062, 127269490, 41087140, 35425, 1854605, 56078
State, zero, S, 4423.082086, 4423.103884, 0.021798, 1.000000, !$omp do @ft.f:586, 127269490, 41087140, 35425, 1854605, 56078, 127269724, 41087186, 35504, 1854605, 56078
State, zero, S, 4423.103884, 4423.111505, 0.007621, 0.000000, !$omp parallel @ft.f:586, 127269724, 41087186, 35504, 1854605, 56078, 127269832, 41087194, 35514, 1854605, 56078
State, zero, S, 4427.693463, 4427.709603, 0.016140, 0.000000, !$omp parallel @ft.f:540, 127271171, 41087537, 35916, 1855937, 56078, 127271491, 41087592, 36009, 1855937, 56078
State, zero, S, 4427.709603, 4654.800827, 227.091224, 1.000000, !$omp do @ft.f:540, 127271491, 41087592, 36009, 1855937, 56078, 138788157, 44627068, 37160, 1951676, 56078
State, zero, S, 4654.800827, 4660.200362, 5.399535, 2.000000, !$omp implicit barrier @ft.f:559, 138788157, 44627068, 37160, 1951676, 56078, 138788574, 44627212, 37336, 1955681, 56078
State, zero, S, 4660.200362, 4660.211267, 0.010905, 1.000000, !$omp do @ft.f:540, 138788574, 44627212, 37336, 1955681, 56078, 138788728, 44627254, 37383, 1955681, 56078
State, zero, S, 4660.211267, 4660.217287, 0.006020, 0.000000, !$omp parallel @ft.f:540, 138788728, 44627254, 37383, 1955681, 56078, 138788774, 44627262, 37391, 1955681, 56078
State, zero, S, 4664.849355, 4664.859340, 0.009985, 0.000000, !$omp parallel @ft.f:862, 138789720, 44627527, 37715, 1955681, 56078, 138789822, 44627542, 37729, 1955681, 56078
