"name","run.no.in.std.order","run.no","run.no.std.rp","versions","threads","sampling","use","tempo"
"1547","41",1547,"41.13",cg.B,24,150,com,29.62
"1548","116",1548,"116.13",cg.B,24,200,sem,24.84
"1549","40",1549,"40.13",ft.B,24,150,com,8.27
"1550","22",1550,"22.13",ft.B,16,100,com,7.87
"1551","120",1551,"120.13",lu.B,32,200,sem,37.36
"1552","3",1552,"3.13",lu.B,1,50,com,38.91
"1553","79",1553,"79.13",ft.B,8,100,sem,7.70
"1554","61",1554,"61.13",ft.B,1,50,sem,7.82
"1555","1",1555,"1.13",ft.B,1,50,com,8.12
"1556","87",1556,"87.13",lu.B,24,100,sem,34.57
"1557","19",1557,"19.13",ft.B,8,100,com,9.10
"1558","67",1558,"67.13",ft.B,16,50,sem,7.89
"1559","54",1559,"54.13",lu.B,16,200,com,42.42
"1560","84",1560,"84.13",lu.B,16,100,sem,37.91
"1561","33",1561,"33.14",lu.B,1,150,com,38.06
"1562","114",1562,"114.14",lu.B,16,200,sem,32.50
"1563","112",1563,"112.14",ft.B,16,200,sem,7.72
"1564","84",1564,"84.14",lu.B,16,100,sem,35.33
"1565","32",1565,"32.14",cg.B,1,150,com,28.79
"1566","13",1566,"13.14",ft.B,32,50,com,7.74
"1567","29",1567,"29.14",cg.B,32,100,com,22.02
"1568","107",1568,"107.14",cg.B,1,200,sem,23.47
"1569","38",1569,"38.14",cg.B,16,150,com,26.10
"1570","95",1570,"95.14",cg.B,8,150,sem,29.75
"1571","99",1571,"99.14",lu.B,16,150,sem,34.71
"1572","73",1572,"73.14",ft.B,32,50,sem,7.59
"1573","3",1573,"3.14",lu.B,1,50,com,34.81
"1574","101",1574,"101.14",cg.B,24,150,sem,23.03
"1575","81",1575,"81.14",lu.B,8,100,sem,38.82
"1576","108",1576,"108.14",lu.B,1,200,sem,39.64
"1577","80",1577,"80.14",cg.B,8,100,sem,25.21
"1578","87",1578,"87.14",lu.B,24,100,sem,37.49
"1579","104",1579,"104.14",cg.B,32,150,sem,32.95
"1580","17",1580,"17.14",cg.B,1,100,com,24.77
"1581","93",1581,"93.14",lu.B,1,150,sem,41.71
"1582","72",1582,"72.14",lu.B,24,50,sem,42.76
"1583","16",1583,"16.14",ft.B,1,100,com,7.70
"1584","20",1584,"20.14",cg.B,8,100,com,25.62
"1585","35",1585,"35.14",cg.B,8,150,com,34.22
"1586","76",1586,"76.14",ft.B,1,100,sem,8.70
"1587","77",1587,"77.14",cg.B,1,100,sem,32.00
"1588","105",1588,"105.14",lu.B,32,150,sem,41.42
"1589","90",1589,"90.14",lu.B,32,100,sem,37.59
"1590","47",1590,"47.14",cg.B,1,200,com,24.62
"1591","82",1591,"82.14",ft.B,16,100,sem,7.98
"1592","58",1592,"58.14",ft.B,32,200,com,7.92
"1593","111",1593,"111.14",lu.B,8,200,sem,34.82
"1594","98",1594,"98.14",cg.B,16,150,sem,23.03
"1595","31",1595,"31.14",ft.B,1,150,com,7.65
"1596","19",1596,"19.14",ft.B,8,100,com,7.76
"1597","15",1597,"15.14",lu.B,32,50,com,39.07
"1598","113",1598,"113.14",cg.B,16,200,sem,23.00
"1599","6",1599,"6.14",lu.B,8,50,com,36.59
"1600","102",1600,"102.14",lu.B,24,150,sem,33.98
"1601","23",1601,"23.14",cg.B,16,100,com,23.19
"1602","28",1602,"28.14",ft.B,32,100,com,7.74
"1603","2",1603,"2.14",cg.B,1,50,com,30.65
"1604","43",1604,"43.14",ft.B,32,150,com,7.98
"1605","56",1605,"56.14",cg.B,24,200,com,24.86
"1606","71",1606,"71.14",cg.B,24,50,sem,23.95
"1607","55",1607,"55.14",ft.B,24,200,com,7.84
"1608","53",1608,"53.14",cg.B,16,200,com,26.48
"1609","1",1609,"1.14",ft.B,1,50,com,7.82
"1610","51",1610,"51.14",lu.B,8,200,com,39.59
"1611","63",1611,"63.14",lu.B,1,50,sem,36.44
"1612","25",1612,"25.14",ft.B,24,100,com,7.72
"1613","60",1613,"60.14",lu.B,32,200,com,37.95
"1614","49",1614,"49.14",ft.B,8,200,com,8.43
"1615","74",1615,"74.14",cg.B,32,50,sem,26.32
"1616","37",1616,"37.14",ft.B,16,150,com,7.61
"1617","41",1617,"41.14",cg.B,24,150,com,26.42
"1618","26",1618,"26.14",cg.B,24,100,com,22.69
"1619","70",1619,"70.14",ft.B,24,50,sem,8.14
"1620","14",1620,"14.14",cg.B,32,50,com,26.58
"1621","61",1621,"61.14",ft.B,1,50,sem,8.32
"1622","89",1622,"89.14",cg.B,32,100,sem,25.32
"1623","66",1623,"66.14",lu.B,8,50,sem,39.39
"1624","7",1624,"7.14",ft.B,16,50,com,7.61
"1625","115",1625,"115.14",ft.B,24,200,sem,7.84
"1626","97",1626,"97.14",ft.B,16,150,sem,7.64
"1627","78",1627,"78.14",lu.B,1,100,sem,37.58
"1628","118",1628,"118.14",ft.B,32,200,sem,7.76
"1629","8",1629,"8.14",cg.B,16,50,com,24.46
"1630","57",1630,"57.14",lu.B,24,200,com,37.95
"1631","69",1631,"69.14",lu.B,16,50,sem,36.71
"1632","86",1632,"86.14",cg.B,24,100,sem,28.62
"1633","30",1633,"30.14",lu.B,32,100,com,34.86
"1634","21",1634,"21.14",lu.B,8,100,com,33.32
"1635","42",1635,"42.14",lu.B,24,150,com,34.98
"1636","67",1636,"67.14",ft.B,16,50,sem,7.74
"1637","68",1637,"68.14",cg.B,16,50,sem,30.09
"1638","75",1638,"75.14",lu.B,32,50,sem,37.24
"1639","40",1639,"40.14",ft.B,24,150,com,7.67
"1640","83",1640,"83.14",cg.B,16,100,sem,28.40
"1641","100",1641,"100.14",ft.B,24,150,sem,7.56
